key_person,key_uuid,key_mlbam,key_retro,key_bbref,key_bbref_minors,key_fangraphs,key_npb,key_sr_nfl,key_sr_nba,key_sr_nhl,key_wikidata,name_last,name_first,name_given,name_suffix,name_matrilineal,name_nick,birth_year,birth_month,birth_day,death_year,death_month,death_day,pro_played_first,pro_played_last,mlb_played_first,mlb_played_last,col_played_first,col_played_last,pro_managed_first,pro_managed_last,mlb_managed_first,mlb_managed_last,col_managed_first,col_managed_last,pro_umpired_first,pro_umpired_last,mlb_umpired_first,mlb_umpired_last
bbe99c3e,bbe99c3e-f243-4411-b8d4-b43790a89d1b,683734,vauga001,vaughan01,vaughn000and,26197,,,,,Q55603943,Vaughn,Andrew,Andrew Clayton,,,,1998,4,3,,,,2019,2024,2021,2024,2017,2019,,,,,,,,,,
bbec5116,bbec5116-38ea-4bfb-b365-1654e6e3109e,554374,herna004,hernaar01,hernan002ari,15603,,,,,Q29572099,Hernández,Ariel,Ariel,,,,1992,3,2,,,,2009,2024,2017,2017,,,,,,,,,,,,
bbf17238,bbf17238-8ad9-4064-825b-6dc73bf3de78,517414,delgr001,delgara01,delgad001ran,5985,,,,,Q3418801,Delgado,Randall,Randall Enrique,,,,1990,2,9,,,,2007,2024,2011,2018,,,,,,,,,,,,
bbfd792a,bbfd792a-9592-47bc-b87f-756566c4ef19,664728,isbek001,isbelky01,isbel-000kyl,21614,,,,,Q106328195,Isbel,Kyle,Kyle Grant,,,,1997,3,3,,,,2018,2024,2021,2024,2016,2018,,,,,,,,,,
bc09d2c6,bc09d2c6-2c63-4e2a-a082-b831f62f3969,621078,lailb001,lailbr01,lail--000bra,14707,,,,,Q66459205,Lail,Brady,Brady Joe,,,,1993,8,9,,,,2012,2022,2019,2021,,,,,,,,,,,,
bc0fc0a1,bc0fc0a1-ed74-4900-84ff-2092fdf1b63f,665155,maton001,matonni01,maton-000nic,21635,,,,,Q106573803,Maton,Nick,Nicholas,,,,1997,2,18,,,,2017,2024,2021,2024,2016,2016,,,,,,,,,,
bc15ae9f,bc15ae9f-2813-4e35-96a2-1c5141c72fee,617228,sawah001,sawamhi01,sawamu000hir,27515,81985133,,,,Q866139,Sawamura,Hirokazu,Hirokazu,,,,1988,4,3,,,,2011,2024,2021,2022,,,,,,,,,,,,
bc1a4ce9,bc1a4ce9-212e-4713-bb54-db32767f0e8c,446372,klubc001,klubeco01,kluber001cor,2429,,,,,Q2997263,Kluber,Corey,Corey Scott,,,,1986,4,10,,,,2007,2023,2011,2023,2005,2007,,,,,,,,,,
bc1f2e90,bc1f2e90-a218-478a-a896-da6f5a433e72,622072,wooda002,woodal02,wood--000ale,13781,,,,,Q13493233,Wood,Alex,Robert Alexander,,,,1991,1,12,,,,2012,2024,2013,2024,2010,2012,,,,,,,,,,
bc34b076,bc34b076-a893-4db8-876d-3564077a60a1,608601,santl001,santolu01,santos005lui,15006,,,,,Q38567258,Santos,Luis,Luis Gustavo,,Paulino,,1991,2,11,,,,2011,2024,2017,2018,,,,,,,,,,,,
bc3ce8ae,bc3ce8ae-1523-445c-8f66-872b6319c905,456577,kigem001,kigerma01,kiger-001mar,4632,,,,,Q6768377,Kiger,Mark,Mark Winston,,,,1980,5,30,,,,2002,2009,,,2000,2002,,,,,,,,,,
bc748aac,bc748aac-2ae9-4061-86ce-d623c9cf5c80,676070,amayj001,amayaja01,amaya-000jac,23296,,,,,Q111112094,Amaya,Jacob,Jacob Carlos,,,,1998,9,3,,,,2017,2024,2023,2024,,,,,,,,,,,,
bc765323,bc765323-1113-4233-9a1d-3e3ca7cd373a,681351,ohopl001,ohopplo01,ohoppe000log,24729,,,,,,O'Hoppe,Logan,Logan,,,,2000,2,9,,,,2018,2024,2022,2024,,,,,,,,,,,,
bc910701,bc910701-65fc-470d-8035-16a0532fc18f,664069,brayb002,braymbe01,brayme000ben,20175,,,,,Q98769118,Braymer,Ben,Benjamin Jon,,,,1994,4,28,,,,2016,2024,2020,2020,2016,2016,,,,,,,,,,
bc9427be,bc9427be-980f-43fc-8aca-863e3dc1d08c,519145,porea001,poredaa01,poreda001aar,4313,33535130,,,,Q2820081,Poreda,Aaron,Aaron Andermon,,,,1986,10,1,,,,2007,2016,2009,2014,2005,2007,,,,,,,,,,
bc98bf8a,bc98bf8a-7541-4b25-8781-36cd5eaac797,592869,wilst004,wilsoty01,wilson005phi,12691,,,,,Q18159217,Wilson,Tyler,Philip Tyler,,,,1989,9,25,,,,2011,2020,2015,2017,2008,2011,,,,,,,,,,
bca22aa3,bca22aa3-6c18-4269-a768-0fa9b50ab910,623434,hausm001,hauscmi01,hausch000mik,14033,,,,,Q29327150,Hauschild,Mike,Michael,,,,1990,1,22,,,,2012,2021,2017,2018,2009,2012,,,,,,,,,,
bca6e25a,bca6e25a-ff4b-4d64-82b5-89ab2502529a,546990,alfoa002,alforan01,alford000ant,14329,,,,,Q21620712,Alford,Anthony,Anthony Joseph,,,,1994,7,20,,,,2012,2024,2017,2022,,,,,,,,,,,,
bcb0f2c9,bcb0f2c9-082c-42c4-acaf-1e162a64ab13,669711,weisg001,weissgr01,weisse000gre,20375,,,,,Q113626469,Weissert,Greg,Gregory R.,,,,1995,2,4,,,,2016,2024,2022,2024,2014,2016,,,,,,,,,,
bccad5fc,bccad5fc-7868-4a2d-afbc-b1f1030f1972,657240,merrj001,merryju01,merryw000jul,16703,,,,,Q50823962,Merryweather,Julian,Julian Christopher,,,,1991,10,14,,,,2014,2024,2020,2024,,,,,,,,,,,,
bcd38711,bcd38711-fe5d-40f4-8c1e-c5a98fbd2454,446263,dudal001,dudalu01,duda--001luc,2502,,,,,Q2025403,Duda,Lucas,Lucas Christopher,,,,1986,2,3,,,,2007,2019,2010,2019,2005,2007,,,,,,,,,,
bce389ba,bce389ba-7761-4b1b-8a18-54d2437a6447,553872,barry001,barriyh01,barrio001jon,11166,,,,,Q21012652,Barrios,Yhonathan,Yhonathan,,Blanco,,1991,12,1,,,,2009,2021,2015,2015,,,,,,,,,,,,
