key_person,key_uuid,key_mlbam,key_retro,key_bbref,key_bbref_minors,key_fangraphs,key_npb,key_sr_nfl,key_sr_nba,key_sr_nhl,key_wikidata,name_last,name_first,name_given,name_suffix,name_matrilineal,name_nick,birth_year,birth_month,birth_day,death_year,death_month,death_day,pro_played_first,pro_played_last,mlb_played_first,mlb_played_last,col_played_first,col_played_last,pro_managed_first,pro_managed_last,mlb_managed_first,mlb_managed_last,col_managed_first,col_managed_last,pro_umpired_first,pro_umpired_last,mlb_umpired_first,mlb_umpired_last
8d9caac6,8d9caac6-7a75-4096-8506-e5c4880212aa,517629,martk002,marteke02,marte-001kel,5200,,,,,Q26844747,Marte,Kelvin,Kelvin,,Aquino,,1987,11,24,,,,2007,2019,2016,2016,,,,,,,,,,,,
8dd51516,8dd51516-9c5c-4c0d-bb5f-8efd1b52832c,650960,duard001,duartda01,duarte000dan,17480,,,,,Q107580261,Duarte,Daniel,Daniel Francisco,,Perez,,1996,12,4,,,,2015,2024,2022,2024,,,,,,,,,,,,
8ddd41a2,8ddd41a2-f432-4e91-864d-3f17484f18e0,680573,woods002,woodssi01,woods-000sim,24494,,,,,,Woods Richardson,Simeon,Simeon,,,,2000,9,27,,,,2018,2024,2022,2024,,,,,,,,,,,,
8debd41f,8debd41f-d92b-44fc-bd12-1ab0e84e22ec,672724,perao002,perazos02,peraza002osw,22823,,,,,,Peraza,Oswald,Oswald Dair,,Sandoval,,2000,6,15,,,,2017,2024,2022,2024,,,,,,,,,,,,
8df41830,8df41830-ed0a-4684-92f3-6ef189c0cf50,621466,stewd002,stewadj01,stewar000dem,17766,,,,,Q21020976,Stewart,DJ,Demetrius Jerome,,,,1993,11,30,,,,2015,2024,2018,2024,2013,2015,,,,,,,,,,
8e1f52cf,8e1f52cf-2166-4a46-a2dc-bcd7e35df6a1,669105,muckz001,muckeza01,mucken000zac,20209,,,,,,Muckenhirn,Zach,Zachary Edward,,,,1995,2,27,,,,2016,2024,2023,2023,2014,2016,,,,,,,,,,
8e2d5b7b,8e2d5b7b-25b9-4595-bc21-7e53adc70de6,592233,crics001,crichst01,cricht000ste,16058,,,,,Q29384602,Crichton,Stefan,Stefan Brook,,,,1992,2,29,,,,2013,2022,2017,2021,2011,2013,,,,,,,,,,
8e334012,8e334012-c326-4cb5-adc1-74f9649d2e04,621209,moscj001,moscojo01,moscot000jon,13849,,,,,Q20053965,Moscot,Jon,Jonathan Solomon,,,,1991,8,15,,,,2012,2016,2015,2016,2011,2012,,,,,,,,,,
8e34e223,8e34e223-d952-48a7-8dce-5336f2ed72ea,660707,monte001,monteel01,monter000ele,20543,,,,,Q111830121,Montero,Elehuris,Elehuris,,Guzman,,1998,8,17,,,,2015,2024,2022,2024,,,,,,,,,,,,
8e4a3c7f,8e4a3c7f-0131-477c-b0c3-2336181a087f,150029,wertj001,werthja01,werth-001jay,1327,,,,,Q1185189,Werth,Jayson,Jayson Richard Gowan,,,Werewolf,1979,5,20,,,,1997,2018,2002,2017,,,,,,,,,,,,
8e4fac76,8e4fac76-1d11-4a3f-a5c6-6a9530b3725c,663321,hernn001,hernani01,hernan007nic,19281,,,,,,Hernandez,Nick,Nicholas Cody,,,,1994,12,30,,,,2016,2024,2023,2024,2016,2016,,,,,,,,,,
8e78d7ca,8e78d7ca-664d-4679-89d7-ed03dc024ff4,668832,mccak004,mccanky01,mccann000kyl,25575,,,,,,McCann,Kyle,Kyle Joseph,,,,1997,12,2,,,,2019,2024,2024,2024,2017,2019,,,,,,,,,,
