key_person,key_uuid,key_mlbam,key_retro,key_bbref,key_bbref_minors,key_fangraphs,key_npb,key_sr_nfl,key_sr_nba,key_sr_nhl,key_wikidata,name_last,name_first,name_given,name_suffix,name_matrilineal,name_nick,birth_year,birth_month,birth_day,death_year,death_month,death_day,pro_played_first,pro_played_last,mlb_played_first,mlb_played_last,col_played_first,col_played_last,pro_managed_first,pro_managed_last,mlb_managed_first,mlb_managed_last,col_managed_first,col_managed_last,pro_umpired_first,pro_umpired_last,mlb_umpired_first,mlb_umpired_last
d56aad2b,d56aad2b-89d7-4e6a-bdf7-9b613932e61a,621566,olsom001,olsonma02,olson-003mat,14344,,,,,Q17489773,Olson,Matt,Matthew Kent,,,,1994,3,29,,,,2012,2024,2016,2024,,,,,,,,,,,,
d609bc3d,d609bc3d-afaf-4016-a2e5-0d46f0e167e9,670084,heatn002,heathni01,heath-000nic,19577,,,,,Q98421946,Heath,Nick,Nicholas James,,,,1993,11,27,,,,2016,2024,2020,2021,2014,2016,,,,,,,,,,
d60a0bed,d60a0bed-ef0d-43b1-a1a9-cc9077f5cdce,519003,mccop001,mccoypa01,mccoy-002pat,6605,,,,,Q17303881,McCoy,Pat,Patrick James,,,,1988,8,3,,,,2007,2018,2014,2014,,,,,,,,,,,,
d625b234,d625b234-3a44-46c1-b6e4-cc770b800288,543424,lambj002,lambjo02,lamb--003joh,8493,,,,,Q20714675,Lamb,John,John Michael,,,,1990,7,10,,,,2009,2018,2015,2018,,,,,,,,,,,,
d635c950,d635c950-3d63-47c7-87ad-c782ab3b3ae6,622441,bautr001,bautira01,bautis000raf,15769,,,,,Q29650178,Bautista,Rafael,Rafael Darwing,,Rodriguez,,1993,3,8,,,,2012,2021,2017,2018,,,,,,,,,,,,
d650243b,d650243b-5e22-4cd3-978b-304368b14a32,643436,mcbrr001,mcbrory01,mcbroo000rya,16524,13215155,,,,Q67087734,McBroom,Ryan,Ryan P.,,,,1992,4,9,,,,2014,2024,2019,2021,2011,2014,,,,,,,,,,
d6ac2bc7,d6ac2bc7-5af7-46b6-a659-e6adafcca87d,668843,capec001,capelco01,capel-000con,19983,,,,,Q112766249,Capel,Conner,Michael Conner,,,,1997,5,19,,,,2016,2024,2022,2024,,,,,,,,,,,,
d6ad43ef,d6ad43ef-3b80-4ebd-9cb2-c20a0cf1a4a8,592145,biddj001,biddlje01,biddle001jes,11437,93095155,,,,Q6186148,Biddle,Jesse,Jesse Thomas,,,,1991,10,22,,,,2010,2023,2018,2021,,,,,,,,,,,,
d6adef8e,d6adef8e-3b12-4d6d-a919-6599da540845,606192,hernt002,hernate01,hernan000teo,13066,,,,,Q26405326,Hernández,Teoscar,Teoscar Jose,,,,1992,10,15,,,,2011,2024,2016,2024,,,,,,,,,,,,
d6c3e71f,d6c3e71f-9899-4ed7-a503-b34b95bfdba6,605490,starb001,starlbu01,starli000bub,13356,,,,,Q4982178,Starling,Bubba,Derek,,,,1992,8,3,,,,2012,2021,2019,2020,,,,,,,,,,,,
